subject,stimulus,frequency,power
10,100,49.79253112033195,5.541959064064321
10,150,49.79253112033195,6.7141136817073255
10,200,49.79253112033195,6.352400638111808
10,250,49.79253112033195,8.027727968369572
10,50,49.79253112033195,12.12068617743787
11,100,49.79253112033195,1.600530526468493
11,150,49.79253112033195,4.487776538894382
11,200,49.79253112033195,4.23363679524828
11,250,49.79253112033195,-0.20711498374841103
11,50,49.79253112033195,5.796744230555796
12,100,49.79253112033195,2.869858453254084
12,150,49.79253112033195,8.48086652718041
12,200,49.79253112033195,5.178412117025225
12,250,49.79253112033195,4.478364586226235
12,50,49.79253112033195,12.71193517790547
13,100,49.79253112033195,1.406148355804373
13,150,49.79253112033195,8.81744359315416
13,200,49.79253112033195,-1.240320409600904
13,250,49.79253112033195,6.779446103976064
13,50,49.79253112033195,11.516179303329324
14,100,49.79253112033195,4.232733733041696
14,150,49.79253112033195,3.3240634614890956
14,200,49.79253112033195,3.7030071277828496
14,250,49.79253112033195,1.371869464086231
14,50,49.79253112033195,7.509434052182726
15,100,49.79253112033195,0.11408006475850169
15,150,49.79253112033195,6.5043314787044935
15,200,49.79253112033195,-1.4907360825590767
15,250,49.79253112033195,1.029371188912004
15,50,49.79253112033195,10.786271570150362
16,100,49.79253112033195,9.25129834153873
16,150,49.79253112033195,10.239667804217401
16,200,49.79253112033195,5.474568381394579
16,250,49.79253112033195,8.495458296827078
16,50,49.79253112033195,17.833413653942497
17,100,49.79253112033195,6.504796212437491
17,150,49.79253112033195,5.6387436966622495
17,200,49.79253112033195,7.738072686253598
17,250,49.79253112033195,8.042300561125575
17,50,49.79253112033195,17.511887011760987
18,100,49.79253112033195,3.9228305049249483
18,150,49.79253112033195,5.653580117074571
18,200,49.79253112033195,5.810371258575273
18,250,49.79253112033195,5.1345052572891
18,50,49.79253112033195,15.967487671339315
19,100,49.79253112033195,6.569636587846018
19,150,49.79253112033195,0.9456135546507212
19,200,49.79253112033195,5.371144087393322
19,250,49.79253112033195,6.341991934330818
19,50,49.79253112033195,0.48369466803005884
20,100,49.79253112033195,5.607306743723052
20,150,49.79253112033195,4.628576645313441
20,200,49.79253112033195,4.029791431591755
20,250,49.79253112033195,9.801407635969067
20,50,49.79253112033195,12.698356694578647
21,100,49.79253112033195,4.00305234897654
21,150,49.79253112033195,5.55998728866951
21,200,49.79253112033195,4.345427832473561
21,250,49.79253112033195,2.5595576345972306
21,50,49.79253112033195,6.7100562932989485
22,100,49.79253112033195,11.986204885973146
22,150,49.79253112033195,10.148069161700253
22,200,49.79253112033195,7.830998240641481
22,250,49.79253112033195,8.079548774888865
22,50,49.79253112033195,14.656894082302227
23,100,49.79253112033195,7.397689872823214
23,150,49.79253112033195,4.349692366047339
23,200,49.79253112033195,2.925567423688555
23,250,49.79253112033195,7.111574101832067
23,50,49.79253112033195,14.039202684627039
24,100,49.79253112033195,4.118354213357375
24,150,49.79253112033195,3.824612053737899
24,200,49.79253112033195,4.982307587476516
24,250,49.79253112033195,6.613259817355063
24,50,49.79253112033195,6.106974144471166
25,100,49.79253112033195,0.5502755380948803
25,150,49.79253112033195,-1.0729405151004343
25,200,49.79253112033195,0.8862035116513743
25,250,49.79253112033195,-0.08219017444513235
25,50,49.79253112033195,0.6050997363638805
26,100,49.79253112033195,-0.9953222209588912
26,150,49.79253112033195,5.968232745756588
26,200,49.79253112033195,0.1500083563758766
26,250,49.79253112033195,0.8093021399032576
