subject	stimulus	frequency	power
3	250	204.149377593361	-4.828325720214189
3	250	209.1286307053942	-3.3014566731196577
3	250	214.1078838174274	3.163198152996637
3	250	219.0871369294606	5.340024176498222
3	250	224.06639004149378	7.088486152756022
3	250	229.04564315352698	11.298891658373032
3	250	234.02489626556016	19.17982006309787
3	250	239.00414937759336	19.592657396659003
3	250	243.98340248962657	18.568324897463093
3	250	248.96265560165975	17.541272355328644
3	250	253.94190871369295	18.11944779792523
3	250	258.92116182572613	19.37856780579567
3	250	263.90041493775936	19.303702438142217
3	250	268.87966804979254	15.124277896641594
3	250	273.8589211618257	5.332266638552503
3	250	278.83817427385895	5.431889735624558
3	250	283.81742738589213	4.114561749683568
3	250	288.7966804979253	2.869284436502721
3	250	293.7759336099585	1.948238046509335
3	250	298.7551867219917	1.098856894322458
3	250	303.7344398340249	0.5562205103968578
3	250	308.7136929460581	1.672826865826163
3	250	313.6929460580913	1.0200134159605743
3	250	318.6721991701245	0.8395205141807873
3	250	323.65145228215766	0.002230402358960357
3	250	328.6307053941909	-0.8386814296174567
3	250	333.6099585062241	-0.2767732435506112
3	250	338.58921161825725	0.13883537147823827
3	250	343.5684647302905	-1.586082786360976
3	250	348.54771784232366	0.10573837115842581
3	250	353.52697095435684	3.1800250380368844
3	250	358.50622406639	4.4896551823929425
3	250	363.48547717842325	6.309077050058292
3	250	368.46473029045643	6.869120086301511
3	250	373.4439834024896	6.518249697514137
3	250	378.42323651452284	6.7419220111239415
3	250	383.402489626556	5.916208638425092
3	250	388.3817427385892	5.472597813833094
3	250	393.36099585062243	3.9576680157729682
3	250	398.3402489626556	2.3054288763605184
3	250	403.3195020746888	2.156846815190569
3	250	408.298755186722	2.9566224594345214
3	250	413.2780082987552	1.6841744820182547
3	250	418.2572614107884	3.5616741724506613
3	250	423.2365145228216	2.7076337141637414
3	250	428.2157676348548	2.9682272095633566
3	250	433.19502074688796	1.6903057820807996
3	250	438.1742738589212	1.479232359640201
3	250	443.1535269709544	1.4693648867731568
3	250	448.13278008298755	0.747921078041772
3	250	453.11203319502073	1.1445498474456661
3	250	458.09128630705396	1.3761874872765698
3	250	463.07053941908714	3.068513281783286
3	250	468.0497925311203	3.238610831174262
3	250	473.02904564315355	3.248078362011848
3	250	478.00829875518673	4.346068437675876
3	250	482.9875518672199	8.275358803094662
3	250	487.96680497925314	9.345585307715021
3	250	492.9460580912863	9.373401726341847
3	250	497.9253112033195	9.846833854360778
3	250	502.90456431535273	10.044399304080924
3	250	507.8838174273859	9.60032083332397
3	250	512.8630705394191	9.775715458122828
3	250	517.8423236514523	7.1249755211666415
3	250	522.8215767634855	2.5329247131571604
3	250	527.8008298755187	2.56341739657795
3	250	532.7800829875519	1.9784955302279035
3	250	537.7593360995851	1.177861360615623
3	250	542.7385892116183	-0.058502998780404894
3	250	547.7178423236514	-0.30974613644915844
3	250	552.6970954356847	-1.0336510720889194
3	250	557.6763485477179	-2.2437448842479726
3	250	562.655601659751	-4.545113118680345
3	250	567.6348547717843	-4.041308228837521
3	250	572.6141078838174	-3.6707546535811817
3	250	577.5933609958506	-1.6943858282369095
3	250	582.5726141078839	-1.0921220260353102
3	250	587.551867219917	-1.16064586979927
3	250	592.5311203319502	1.2848172180273316
3	250	597.5103734439834	2.1307415731180996
3	50	0.0	1.9136405829868808
3	50	4.979253112033195	7.433675046767593
3	50	9.95850622406639	-6.526410652209861
3	50	14.937759336099585	1.74573416799609
3	50	19.91701244813278	5.013511901296592
3	50	24.896265560165975	6.378842191288205
3	50	29.87551867219917	5.558766889188663
3	50	34.85477178423237	7.149912101298596
3	50	39.83402489626556	7.241899569060322
3	50	44.81327800829875	8.058458405566396
3	50	49.79253112033195	10.212870254279398
3	50	54.77178423236515	7.027420175021389
3	50	59.75103734439834	6.69673059402418
3	50	64.73029045643153	6.123779358533352
3	50	69.70954356846474	4.734313620870601
3	50	74.68879668049793	2.5748038812155754
3	50	79.66804979253112	-0.843084485253069
3	50	84.64730290456431	2.810562875696161
3	50	89.6265560165975	4.685009557428708
3	50	94.60580912863071	4.834311511426204
3	50	99.5850622406639	4.130680700295118
3	50	104.5643153526971	3.836388178145195
3	50	109.5435684647303	4.413299502247622
3	50	114.52282157676349	4.835455111608486
3	50	119.50207468879668	3.559939668463436
3	50	124.48132780082987	-0.7700466812633737
3	50	129.46058091286307	-0.6160601296318595
3	50	134.43983402489627	0.4139684304110943
3	50	139.41908713692948	-0.1369742804385773
3	50	144.39834024896265	-1.05693784012505
3	50	149.37759336099586	0.5846084606344908
3	50	154.35684647302904	-1.7427779224960858
3	50	159.33609958506224	0.050985597457621636
3	50	164.31535269709545	0.04259731465239852
3	50	169.29460580912863	0.4180136912572802
3	50	174.27385892116183	1.611745158369196
3	50	179.253112033195	2.999774218068165
3	50	184.23236514522821	1.5719834255065348
3	50	189.21161825726142	2.893607057537931
3	50	194.1908713692946	0.6035342688256622
3	50	199.1701244813278	0.37294269419492687
3	50	204.149377593361	-1.1438321706624819
3	50	209.1286307053942	-0.811051732600509
3	50	214.1078838174274	-3.7776717959900017
3	50	219.0871369294606	-2.0747776760479435
3	50	224.06639004149378	-3.9860613880966844
3	50	229.04564315352698	-2.754605240924936
3	50	234.02489626556016	-1.6780171982393246
3	50	239.00414937759336	-2.249598442509554
3	50	243.98340248962657	-2.4240461902811714
3	50	248.96265560165975	0.36233266024385585
3	50	253.94190871369295	-0.2194655422066295
3	50	258.92116182572613	0.8221984206983928
3	50	263.90041493775936	1.8450457195608758
3	50	268.87966804979254	1.3671418792766474
3	50	273.8589211618257	0.2878541615178954
3	50	278.83817427385895	0.5239443483377009
3	50	283.81742738589213	-0.861622938408622
3	50	288.7966804979253	-0.06464182051046362
3	50	293.7759336099585	0.9725748116922734
3	50	298.7551867219917	-0.2676280192293382
3	50	303.7344398340249	-0.1517166076664588
3	50	308.7136929460581	-0.8750454909165374
3	50	313.6929460580913	0.1600346604222399
3	50	318.6721991701245	4.347570600657744
3	50	323.65145228215766	5.456247904343694
3	50	328.6307053941909	3.0523420299885884
3	50	333.6099585062241	4.016503215739371
3	50	338.58921161825725	3.6804410608764093
3	50	343.5684647302905	5.1861651447579025
3	50	348.54771784232366	3.45234340602705
3	50	353.52697095435684	2.0953402225538493
3	50	358.50622406639	1.189085186932349
3	50	363.48547717842325	0.39605827242756514
3	50	368.46473029045643	-0.16677078995866396
3	50	373.4439834024896	-0.7370064774538707
3	50	378.42323651452284	-1.7041325365952533
3	50	383.402489626556	-4.751876352779037
3	50	388.3817427385892	-3.976253424748883
3	50	393.36099585062243	-2.1092412240252183
3	50	398.3402489626556	-1.7810616056708903
3	50	403.3195020746888	0.07773509510265045
3	50	408.298755186722	-0.5672763899239118
3	50	413.2780082987552	0.29591342927091524
3	50	418.2572614107884	1.3792195867333121
3	50	423.2365145228216	-0.9149411337426505
3	50	428.2157676348548	-2.7103004798762074
3	50	433.19502074688796	-2.340858984378263
3	50	438.1742738589212	-2.634860932235421
3	50	443.1535269709544	-2.7636207227904452
3	50	448.13278008298755	-2.9147961097100534
3	50	453.11203319502073	-2.9867913317639965
3	50	458.09128630705396	-1.7307742096073269
3	50	463.07053941908714	-1.5546300405845503
3	50	468.0497925311203	-2.254974038610992
3	50	473.02904564315355	-2.235904317617764
3	50	478.00829875518673	-1.2122208754437385
3	50	482.9875518672199	-0.2396576526986374
3	50	487.96680497925314	-0.06738186920847518
3	50	492.9460580912863	-0.907002230567987
3	50	497.9253112033195	-0.9984446211251086
3	50	502.90456431535273	-1.018881544021986
3	50	507.8838174273859	-1.2078401208451697
3	50	512.8630705394191	-0.7642212301236553
3	50	517.8423236514523	-1.6237106361730471
3	50	522.8215767634855	-1.1511595743809186
3	50	527.8008298755187	-1.1941635522807679
3	50	532.7800829875519	-1.1067385106336756
3	50	537.7593360995851	-0.09490143101216511
3	50	542.7385892116183	0.2068367683686539
3	50	547.7178423236514	2.8520353538224037
3	50	552.6970954356847	3.0340000783844068
3	50	557.6763485477179	2.758630738400499
3	50	562.655601659751	1.469975470842952
3	50	567.6348547717843	2.4318366499913244
3	50	572.6141078838174	0.9341468408457144
3	50	577.5933609958506	0.7001161278831247
3	50	582.5726141078839	-0.13567582606806222
3	50	587.551867219917	-1.4686030294617765
3	50	592.5311203319502	-2.7223385987317044
3	50	597.5103734439834	-4.951175843163894
5	100	0.0	3.634303488598634
5	100	4.979253112033195	3.4519204048472005
5	100	9.95850622406639	-8.653583954970728
5	100	14.937759336099585	-6.508251324432107
5	100	19.91701244813278	-3.6380884716220963
5	100	24.896265560165975	-1.4437294272175893
5	100	29.87551867219917	-1.520001257321443
5	100	34.85477178423237	-1.2886031826610997
5	100	39.83402489626556	-1.502609168934581
5	100	44.81327800829875	-1.8392745546874325
5	100	49.79253112033195	0.11835401212521442
5	100	54.77178423236515	-0.10926950707085697
5	100	59.75103734439834	-3.7353925050800534
5	100	64.73029045643153	-4.9144545484695366
5	100	69.70954356846474	-5.066251069618408
5	100	74.68879668049793	-6.294764320952501
5	100	79.66804979253112	0.477019715140407
5	100	84.64730290456431	1.7057226783160682
5	100	89.6265560165975	2.5813374762476182
5	100	94.60580912863071	3.4731946082883356
5	100	99.5850622406639	3.0994096897806935
5	100	104.5643153526971	3.010106306992207
5	100	109.5435684647303	3.9712846249331784
5	100	114.52282157676349	4.7342097339686795
5	100	119.50207468879668	2.1334333796752247
5	100	124.48132780082987	1.9346056348072316
5	100	129.46058091286307	1.6614609456141307
5	100	134.43983402489627	2.855592522335912
5	100	139.41908713692948	2.7090591441142653
5	100	144.39834024896265	0.20491562549338782
5	100	149.37759336099586	-2.4958398020280677
5	100	154.35684647302904	-3.5220394164046738
5	100	159.33609958506224	-3.2152255475325897
5	100	164.31535269709545	-5.5991320857953175
5	100	169.29460580912863	-7.367129035274677
5	100	174.27385892116183	-5.840473603332819
5	100	179.253112033195	-4.890534057562372
5	100	184.23236514522821	-4.613783034157141
5	100	189.21161825726142	-2.221182496045691
5	100	194.1908713692946	-2.269351188237178
5	100	199.1701244813278	-1.2616820434145755
5	100	204.149377593361	0.15460496940021334
5	100	209.1286307053942	1.5751131322340128
5	100	214.1078838174274	0.7312085076254686
5	100	219.0871369294606	0.8237648763995608
5	100	224.06639004149378	0.2563917755275892
5	100	229.04564315352698	0.0773858203646842
5	100	234.02489626556016	-0.44332139819086847
5	100	239.00414937759336	-1.959910746842832
5	100	243.98340248962657	-3.048768538150186
5	100	248.96265560165975	-2.413985715389714
5	100	253.94190871369295	-2.4478093706688338
5	100	258.92116182572613	-3.3187959045076125
5	100	263.90041493775936	-2.732893354875845
5	100	268.87966804979254	0.183821411503653
5	100	273.8589211618257	0.69164926585645
5	100	278.83817427385895	2.8878238670395877
5	100	283.81742738589213	1.5588632469996178
5	100	288.7966804979253	1.8499051629884475
5	100	293.7759336099585	1.2152608897126447
5	100	298.7551867219917	0.7952492392683239
5	100	303.7344398340249	0.41233912290830627
5	100	308.7136929460581	-1.0682862270074518
5	100	313.6929460580913	-3.4420213560407205
5	100	318.6721991701245	-3.9536947964184606
5	100	323.65145228215766	-3.4443988274363986
5	100	328.6307053941909	-3.524959939876406
